episode,reward,success,collision,steps,epsilon,final_distance
370,-244.99077396392866,0,0,300,0.1557266555690826,1.9851934909820557
371,-95.88602909088127,0,0,281,0.1549480222912372,2.449007272720337
372,-48.55183156967159,0,0,300,0.15417328217978102,1.6154578924179077
373,-86.49974151611319,0,0,300,0.1534024157688821,2.3849353790283203
374,-8.702280302843768,0,0,300,0.1526354036900377,1.730769157409668
375,-121.39601451873766,0,0,300,0.1518722266715875,2.4565036296844482
376,-66.1210864726689,0,0,240,0.15111286553822956,2.440072536468506
377,-60.08465574264517,0,0,300,0.15035730121053842,1.651163935661316
378,-27.68111378749342,0,0,300,0.14960551470448571,1.7754775285720825
379,-7.3887234687805154,0,0,300,0.14885748713096328,1.6346808671951294
380,-8.859364996752468,0,0,300,0.14811319969530845,1.5850403308868408
381,-39.61482476314037,0,0,300,0.1473726336968319,1.7164052724838257
382,-237.99901211659017,0,0,300,0.14663577052834775,2.0945539474487305
383,-127.97799510955794,0,0,300,0.14590259167570602,3.1944987773895264
384,-22.154213848114022,0,0,300,0.1451730787173275,1.6785534620285034
385,-104.79268905639637,0,0,271,0.14444721332374086,2.455672264099121
386,-47.37687513351433,0,0,300,0.14372497725712216,1.726718783378601
387,-128.73570837020864,0,0,300,0.14300635237083656,0.9614270925521851
388,-10.048254394531249,0,0,300,0.14229132060898236,1.7870635986328125
389,-8.101025858721446,0,0,300,0.14157986400593744,1.6379555463790894
390,-119.54999355316154,0,0,300,0.14087196468590776,1.0649983882904053
391,-36.948250904083196,0,0,300,0.14016760486247823,1.702062726020813
392,-8.120560665926646,0,0,300,0.13946676683816583,0.7103392481803894
393,-41.21221004486084,0,0,300,0.138769433003975,1.58805251121521
394,-9.439830605979763,0,0,300,0.13807558583895513,0.7243604063987732
395,-51.696110115051255,0,0,284,0.13738520790976036,1.0840275287628174
396,-11.25575043757888,0,0,300,0.13669828187021155,1.3691366910934448
397,-9.59608675003051,0,0,300,0.13601479046086049,1.4590216875076294
398,-8.140691776275613,0,0,300,0.1353347165085562,1.2176729440689087
399,-60.13323214451336,0,0,300,0.1346580429260134,1.7781089544296265
400,-75.76919197082518,0,0,238,0.13398475271138335,2.507297992706299
401,-9.258945628008556,0,0,300,0.13331482894782642,1.4574354887008667
402,-12.818860178789821,0,0,300,0.13264825480308728,1.4824141263961792
403,-25.653753967285127,0,0,300,0.13198501352907185,1.795938491821289
